ID,tempo_desloc_minutos,faltas,cod_cor_favorita,quant_irmaos,horas_estudo,fez_atividade_extra,cod_letra_turma,nota_p1,nota_p2,nota_p3,recuperacao,situacao
27998,105,14,3,1,34,1,0,6.22,8.52,-1.0,0,aprovado
27999,127,16,6,3,35,1,1,5.34,9.88,-1.0,0,aprovado
28000,76,17,7,2,52,0,1,4.8,7.28,10.0,1,aprovado
28001,135,15,2,4,36,0,0,9.79,4.15,6.83,1,aprovado
28002,126,15,2,4,42,0,2,6.21,6.56,-1.0,0,aprovado
28003,56,7,0,4,59,1,0,1.32,8.76,10.0,1,aprovado
28004,102,13,6,0,26,1,1,5.53,8.34,-1.0,0,aprovado
28005,113,18,4,3,38,0,2,5.22,5.4,-1.0,0,reprovado
28006,71,10,0,1,35,1,1,5.04,10.0,-1.0,0,aprovado
28007,141,23,4,4,59,0,0,1.57,7.14,8.4,1,reprovado
28008,146,17,5,0,39,0,3,5.54,7.58,-1.0,0,aprovado
28009,15,5,0,2,79,1,3,4.23,9.78,10.0,1,aprovado
28010,85,18,1,4,18,1,0,9.41,8.75,-1.0,0,aprovado
28011,45,8,5,4,64,0,3,2.19,7.52,10.0,1,aprovado
28012,58,6,3,4,45,1,2,9.5,10.0,-1.0,0,aprovado
28013,44,11,5,2,28,1,1,7.69,8.01,-1.0,0,aprovado
28014,21,3,7,3,35,1,3,2.74,5.64,8.8,1,aprovado
28015,43,5,4,2,35,1,0,8.5,8.96,-1.0,0,aprovado
28016,141,20,3,3,49,0,1,1.61,6.22,7.9,1,aprovado
28017,115,17,1,4,22,1,2,8.94,3.33,6.09,1,aprovado
28018,54,14,6,2,25,1,3,8.67,7.35,-1.0,0,aprovado
28019,29,7,4,4,35,0,1,5.29,1.9,5.32,1,reprovado
28020,108,20,1,1,62,0,1,0.41,8.62,9.5,1,aprovado
28021,111,11,6,2,17,1,2,6.05,9.09,-1.0,0,aprovado
28022,116,20,0,2,40,0,1,3.96,5.54,7.55,1,aprovado
28023,23,6,0,2,46,0,2,4.1,7.17,9.05,1,aprovado
28024,55,6,7,1,45,0,3,1.43,5.68,5.68,1,reprovado
28025,115,14,4,1,38,0,0,5.0,6.57,-1.0,0,reprovado
28026,145,23,5,3,66,1,1,4.01,9.25,10.0,1,reprovado
28027,60,7,1,0,75,0,3,3.86,7.18,10.0,1,aprovado
28028,139,20,3,4,30,1,2,0.3,7.35,4.35,1,reprovado
28029,48,12,3,1,54,0,1,0.77,5.43,7.55,1,aprovado
28030,123,19,6,1,41,1,1,5.8,7.98,-1.0,0,aprovado
28031,100,15,0,2,28,1,3,7.3,3.67,8.05,1,aprovado
28032,69,9,3,1,55,0,1,5.45,8.62,-1.0,0,aprovado
28033,69,16,4,1,38,0,1,9.77,8.72,-1.0,0,aprovado
28034,112,18,6,2,39,1,3,7.03,10.0,-1.0,0,aprovado
28035,106,12,0,0,51,0,3,2.71,6.16,7.48,1,aprovado
28036,101,19,7,3,38,0,0,4.06,3.09,7.91,1,reprovado
28037,135,21,5,0,13,1,2,6.62,7.76,-1.0,0,reprovado
28038,68,12,3,0,40,1,2,5.36,10.0,-1.0,0,aprovado
28039,118,22,2,4,5,1,1,7.13,7.22,-1.0,0,reprovado
28040,98,17,5,1,59,0,0,1.74,9.72,10.0,1,aprovado
28041,108,12,4,0,21,1,1,8.79,6.2,-1.0,0,aprovado
28042,31,12,1,4,44,0,0,6.86,8.3,-1.0,0,aprovado
28043,23,2,2,4,34,0,1,8.41,4.79,8.74,1,aprovado
28044,129,14,5,1,40,1,1,2.52,6.59,9.17,1,aprovado
28045,75,14,2,3,35,0,1,4.61,5.58,9.38,1,aprovado
28046,92,18,4,4,36,0,1,1.01,6.96,8.98,1,aprovado
28047,107,11,3,3,34,1,0,0.55,4.37,6.5,1,reprovado
28048,122,18,6,1,26,1,1,7.08,8.98,-1.0,0,aprovado
28049,58,16,7,2,32,1,3,8.24,10.0,-1.0,0,aprovado
28050,94,9,5,2,45,1,0,9.62,7.9,-1.0,0,aprovado
28051,23,10,4,3,68,0,0,0.91,10.0,10.0,1,aprovado
28052,135,15,5,4,41,1,3,0.85,6.06,7.3,1,aprovado
28053,42,10,1,2,34,0,0,5.81,4.65,5.75,1,reprovado
28054,76,10,5,2,41,1,3,6.05,10.0,-1.0,0,aprovado
28055,139,15,2,0,57,0,1,9.68,4.88,10.0,1,aprovado
28056,24,6,7,3,70,0,3,1.94,7.93,9.29,1,aprovado
28057,86,17,0,4,31,0,2,3.4,2.04,5.3,1,reprovado
28058,70,12,7,2,31,1,2,7.78,8.25,-1.0,0,aprovado
28059,126,18,3,3,60,1,0,3.62,7.82,10.0,1,aprovado
28060,124,15,4,4,27,1,1,8.64,6.16,-1.0,0,aprovado
28061,136,23,6,2,36,0,0,0.58,5.2,5.19,1,reprovado
28062,15,11,0,3,14,1,2,8.25,5.19,-1.0,0,aprovado
28063,119,22,5,1,22,0,2,9.01,7.68,-1.0,0,reprovado
28064,141,18,0,3,24,0,1,2.33,4.38,4.31,1,reprovado
28065,53,10,2,3,64,1,3,4.86,8.71,10.0,1,aprovado
28066,68,13,7,4,4,1,3,9.61,6.94,-1.0,0,aprovado
28067,55,16,5,2,15,1,0,7.99,8.12,-1.0,0,aprovado
28068,31,8,2,0,56,1,2,5.95,10.0,-1.0,0,aprovado
28069,107,11,7,1,28,1,3,8.25,6.7,-1.0,0,aprovado
28070,135,22,7,4,22,0,3,4.85,3.72,5.84,1,reprovado
28071,145,16,5,2,45,1,2,0.03,9.25,8.5,1,aprovado
28072,106,14,1,0,41,0,3,6.49,9.54,-1.0,0,aprovado
28073,88,15,1,2,28,0,2,1.55,5.32,7.08,1,aprovado
28074,141,24,6,3,42,0,1,6.85,4.3,7.56,1,reprovado
28075,108,11,7,3,40,0,2,7.9,6.86,-1.0,0,aprovado
28076,45,7,4,2,31,0,3,7.76,3.06,8.59,1,aprovado
28077,21,7,6,0,10,0,3,8.77,6.18,-1.0,0,aprovado
28078,146,24,3,3,64,1,2,1.27,10.0,10.0,1,reprovado
28079,20,4,5,4,35,1,1,0.25,7.38,6.04,1,aprovado
28080,51,13,5,0,38,1,2,6.03,8.48,-1.0,0,aprovado
28081,126,20,0,2,16,1,0,6.97,8.65,-1.0,0,aprovado
28082,45,13,6,4,48,0,1,0.74,5.95,6.77,1,aprovado
28083,48,10,2,3,72,0,0,1.98,7.75,10.0,1,aprovado
28084,131,19,3,1,30,0,3,8.08,7.3,-1.0,0,aprovado
28085,100,10,6,0,11,0,1,9.18,5.74,-1.0,0,aprovado
28086,99,15,7,2,54,0,3,3.49,5.21,9.79,1,aprovado
28087,39,6,6,3,38,0,0,5.07,5.38,-1.0,0,reprovado
28088,56,16,4,1,29,0,2,1.49,4.1,6.92,1,reprovado
28089,41,4,3,3,46,0,3,6.35,4.17,9.36,1,aprovado
28090,85,12,2,0,60,0,1,0.47,5.55,8.69,1,aprovado
28091,50,11,3,1,38,1,0,8.06,10.0,-1.0,0,aprovado
28092,16,3,5,1,80,1,3,1.25,10.0,10.0,1,aprovado
28093,90,9,3,3,38,1,1,9.14,9.51,-1.0,0,aprovado
28094,84,18,5,0,46,0,3,0.68,6.07,8.85,1,aprovado
28095,93,11,6,1,44,1,2,8.92,10.0,-1.0,0,aprovado
28096,114,12,2,4,40,1,0,7.74,9.62,-1.0,0,aprovado
28097,134,18,1,0,38,1,0,7.09,7.58,-1.0,0,aprovado
28098,123,17,6,0,24,1,1,6.21,8.46,-1.0,0,aprovado
28099,114,12,6,3,50,1,1,0.72,8.16,9.47,1,aprovado
28100,40,6,3,3,45,0,2,3.95,6.56,10.0,1,aprovado
28101,118,21,7,1,52,1,1,3.6,9.02,8.63,1,reprovado
28102,145,21,2,1,44,0,1,6.58,3.96,9.26,1,reprovado
28103,130,23,3,4,24,1,2,9.09,8.49,-1.0,0,reprovado
28104,42,9,4,3,30,1,3,6.31,3.71,3.78,1,reprovado
28105,15,5,1,0,65,1,2,3.48,8.88,10.0,1,aprovado
28106,113,11,6,1,39,1,3,2.92,6.34,7.38,1,aprovado
28107,125,20,3,2,39,0,1,3.4,4.14,7.9,1,aprovado
28108,21,4,3,3,65,0,2,1.96,9.78,10.0,1,aprovado
28109,30,13,5,3,71,0,1,2.74,8.12,10.0,1,aprovado
28110,100,10,7,2,19,1,0,7.46,8.62,-1.0,0,aprovado
28111,96,12,1,0,49,0,3,4.45,7.68,10.0,1,aprovado
28112,140,24,0,0,20,0,0,8.7,3.98,6.6,1,reprovado
28113,69,12,0,2,59,1,1,4.87,7.94,10.0,1,aprovado
28114,63,16,7,2,46,0,1,0.78,3.3,7.23,1,reprovado
28115,135,21,7,2,61,1,1,1.65,10.0,8.64,1,reprovado
28116,80,18,4,2,36,0,0,7.43,7.96,-1.0,0,aprovado
28117,86,10,4,3,44,0,3,7.48,5.89,-1.0,0,aprovado
28118,28,3,1,3,40,0,3,0.78,6.54,7.21,1,aprovado
28119,131,15,0,2,40,0,1,3.8,3.01,9.02,1,aprovado
28120,123,20,4,2,49,1,1,0.42,10.0,9.44,1,aprovado
28121,125,16,3,4,27,1,3,8.11,8.07,-1.0,0,aprovado
28122,32,7,4,4,40,0,3,8.44,8.24,-1.0,0,aprovado
28123,94,17,3,1,72,0,2,3.02,8.71,10.0,1,aprovado
28124,37,6,0,2,46,0,1,1.82,3.27,7.74,1,reprovado
28125,147,15,3,1,19,0,2,5.66,6.36,-1.0,0,aprovado
28126,15,9,7,1,39,1,0,6.98,10.0,-1.0,0,aprovado
28127,127,17,4,3,38,1,3,7.48,7.35,-1.0,0,aprovado
28128,137,20,4,3,21,0,3,2.52,2.9,5.64,1,reprovado
28129,42,14,4,0,69,0,3,0.62,6.42,9.94,1,aprovado
28130,44,6,6,3,24,1,3,8.08,5.25,-1.0,0,aprovado
28131,97,12,6,1,25,1,1,8.31,8.48,-1.0,0,aprovado
28132,69,12,1,2,71,1,1,4.71,10.0,10.0,1,aprovado
28133,122,16,6,2,32,0,0,2.63,6.02,8.71,1,aprovado
28134,53,5,3,3,76,0,2,4.27,7.24,9.82,1,aprovado
28135,66,9,5,3,20,1,1,6.89,5.05,-1.0,0,reprovado
28136,117,17,0,4,15,1,0,5.32,7.7,-1.0,0,aprovado
28137,118,13,3,3,60,0,1,2.64,8.19,8.99,1,aprovado
28138,59,9,7,2,62,0,0,4.76,6.07,10.0,1,aprovado
28139,124,15,2,2,71,0,3,1.58,10.0,10.0,1,aprovado
28140,54,7,6,1,52,0,1,3.41,5.58,8.32,1,aprovado
28141,39,10,0,0,32,0,0,3.71,1.62,4.39,1,reprovado
28142,44,7,6,2,29,1,0,4.32,6.1,6.54,1,aprovado
28143,134,21,0,0,34,1,1,6.29,10.0,-1.0,0,reprovado
28144,38,12,4,4,27,1,2,7.39,3.78,3.68,1,reprovado
28145,94,15,0,1,40,0,0,1.45,4.16,7.61,1,reprovado
28146,17,10,0,0,66,0,1,0.75,9.98,10.0,1,aprovado
28147,25,7,0,3,18,0,3,6.2,7.25,-1.0,0,aprovado
28148,79,12,4,3,39,0,0,0.53,2.94,8.9,1,reprovado
28149,37,5,7,3,54,1,1,3.92,10.0,8.56,1,aprovado
28150,125,19,5,0,10,0,3,6.6,5.62,-1.0,0,aprovado
28151,45,8,4,1,76,0,2,0.43,7.46,10.0,1,aprovado
28152,53,6,0,2,25,1,0,8.23,7.94,-1.0,0,aprovado
28153,141,14,2,3,39,1,1,7.58,8.74,-1.0,0,aprovado
28154,105,14,3,0,36,0,2,5.51,6.48,-1.0,0,aprovado
28155,98,15,3,4,40,1,1,3.0,5.01,6.97,1,reprovado
28156,127,22,4,0,62,1,1,3.81,9.52,9.25,1,reprovado
28157,33,3,7,4,44,0,1,6.45,8.08,-1.0,0,aprovado
28158,49,14,5,2,26,1,2,8.06,5.61,-1.0,0,aprovado
28159,126,19,3,4,32,0,0,8.22,7.2,-1.0,0,aprovado
28160,102,19,7,0,44,1,1,4.65,5.42,8.12,1,aprovado
28161,145,16,6,2,22,1,1,9.15,5.85,-1.0,0,aprovado
28162,80,8,7,0,49,1,2,2.11,6.3,6.78,1,aprovado
28163,117,21,6,4,32,1,2,3.56,5.2,7.3,1,reprovado
28164,110,15,7,0,2,1,3,5.3,5.78,-1.0,0,reprovado
28165,16,5,5,1,69,1,3,2.17,9.46,10.0,1,aprovado
28166,34,6,3,4,62,0,0,2.96,7.62,10.0,1,aprovado
28167,121,19,6,3,25,1,0,5.57,3.54,8.14,1,aprovado
28168,129,14,3,0,19,1,3,6.62,5.86,-1.0,0,aprovado
28169,124,18,1,2,65,0,1,0.35,9.72,10.0,1,aprovado
28170,142,16,2,3,33,1,2,8.39,6.7,-1.0,0,aprovado
28171,91,9,4,4,40,1,2,1.35,8.09,9.96,1,aprovado
28172,110,13,0,0,38,1,0,1.62,5.56,5.42,1,reprovado
28173,103,19,5,2,33,1,3,7.67,9.46,-1.0,0,aprovado
28174,127,15,3,4,5,1,2,8.93,6.14,-1.0,0,aprovado
28175,72,11,3,3,32,1,3,9.05,4.13,6.68,1,aprovado
28176,33,9,2,2,22,1,3,5.59,8.77,-1.0,0,aprovado
28177,43,7,5,0,37,1,1,6.39,10.0,-1.0,0,aprovado
28178,131,19,6,0,37,1,3,8.14,9.76,-1.0,0,aprovado
28179,65,15,1,2,24,0,0,7.9,0.54,5.82,1,aprovado
28180,43,8,0,1,51,1,1,4.51,8.02,10.0,1,aprovado
28181,106,17,4,2,21,1,1,7.75,5.42,-1.0,0,aprovado
28182,54,8,4,1,44,0,3,2.78,6.61,7.03,1,aprovado
28183,133,23,7,2,15,1,3,6.54,8.75,-1.0,0,reprovado
28184,135,15,4,0,42,1,2,9.98,8.06,-1.0,0,aprovado
28185,135,15,4,1,33,1,3,8.79,4.64,8.04,1,aprovado
28186,81,18,4,1,28,1,1,3.9,5.91,5.19,1,reprovado
28187,81,15,6,0,42,1,3,3.06,9.56,8.8,1,aprovado
28188,117,19,4,3,38,0,1,5.34,3.33,4.77,1,reprovado
28189,40,6,6,2,26,0,0,7.12,7.98,-1.0,0,aprovado
28190,124,13,0,3,37,1,1,9.89,7.18,-1.0,0,aprovado
28191,102,12,0,4,29,0,0,6.37,6.54,-1.0,0,aprovado
28192,105,18,1,4,41,1,3,8.15,10.0,-1.0,0,aprovado
28193,28,4,0,1,50,0,3,4.96,3.84,10.0,1,aprovado
28194,26,3,7,4,43,0,0,8.7,8.93,-1.0,0,aprovado
28195,77,15,3,2,35,1,2,4.94,8.8,4.62,1,aprovado
28196,86,15,1,4,34,0,0,6.72,8.38,-1.0,0,aprovado
28197,99,13,6,2,11,0,1,6.03,5.88,-1.0,0,reprovado
28198,147,21,0,1,64,1,2,0.16,10.0,8.08,1,reprovado
28199,60,15,4,2,42,0,2,6.77,2.82,6.38,1,aprovado
28200,25,9,2,0,35,1,2,5.85,8.52,-1.0,0,aprovado
28201,92,16,7,4,52,1,3,1.11,9.53,8.48,1,aprovado
28202,114,19,3,1,10,1,2,9.32,6.32,-1.0,0,aprovado
28203,81,8,5,3,62,1,2,0.01,10.0,9.05,1,aprovado
28204,70,13,7,1,34,1,3,8.11,4.67,5.83,1,aprovado
28205,61,13,5,4,31,1,0,9.49,9.2,-1.0,0,aprovado
28206,92,13,7,1,27,0,3,9.52,4.72,6.7,1,aprovado
28207,111,15,3,0,28,1,2,2.98,6.55,5.03,1,reprovado
28208,123,20,4,3,26,1,2,9.66,2.85,4.55,1,aprovado
28209,56,10,0,4,70,1,3,2.13,9.75,10.0,1,aprovado
28210,135,20,3,1,20,0,0,5.37,1.04,7.39,1,aprovado
28211,34,4,5,1,51,0,3,1.83,6.08,10.0,1,aprovado
28212,76,15,5,4,25,0,0,1.97,1.27,4.0,1,reprovado
28213,108,15,2,3,61,0,3,2.78,5.42,8.52,1,aprovado
28214,111,11,2,3,40,0,0,6.75,5.49,-1.0,0,aprovado
28215,79,12,0,3,38,1,0,8.85,7.77,-1.0,0,aprovado
28216,103,17,2,1,36,1,1,7.32,4.54,8.48,1,aprovado
28217,139,18,5,0,51,0,2,5.49,3.88,7.84,1,aprovado
28218,31,9,6,1,34,0,0,0.13,1.95,5.37,1,reprovado
28219,123,22,3,2,8,1,3,8.51,7.88,-1.0,0,reprovado
28220,24,12,3,0,71,0,2,0.77,7.04,10.0,1,aprovado
28221,58,6,4,4,52,0,2,4.74,5.74,8.86,1,aprovado
28222,119,13,7,2,44,0,1,8.71,5.79,-1.0,0,aprovado
28223,109,17,5,4,41,0,1,7.27,8.2,-1.0,0,aprovado
28224,20,9,2,0,61,1,1,2.84,9.12,7.76,1,aprovado
28225,105,13,6,1,64,0,2,0.8,7.78,9.32,1,aprovado
28226,137,20,1,4,61,1,2,0.47,10.0,7.92,1,aprovado
28227,85,13,6,3,45,1,1,1.03,6.1,6.18,1,aprovado
28228,37,7,7,2,32,1,3,9.6,10.0,-1.0,0,aprovado
28229,94,18,7,3,36,1,3,8.14,8.76,-1.0,0,aprovado
28230,73,11,4,2,31,1,3,5.83,10.0,-1.0,0,aprovado
28231,103,11,3,0,24,1,0,9.0,4.89,3.79,1,aprovado
28232,144,19,1,1,19,0,3,7.68,6.5,-1.0,0,aprovado
28233,74,16,0,0,64,1,3,1.01,8.13,9.2,1,aprovado
28234,95,13,7,4,46,0,0,0.07,7.55,5.97,1,aprovado
28235,62,11,4,1,43,1,0,7.03,9.1,-1.0,0,aprovado
28236,107,15,0,0,19,1,2,7.86,6.34,-1.0,0,aprovado
28237,150,17,1,1,72,1,2,3.55,10.0,10.0,1,aprovado
28238,32,10,1,0,37,1,3,8.49,10.0,-1.0,0,aprovado
28239,51,12,0,1,75,1,3,1.35,10.0,10.0,1,aprovado
28240,21,5,0,4,32,1,1,7.73,8.37,-1.0,0,aprovado
28241,73,13,7,0,43,1,0,9.52,8.75,-1.0,0,aprovado
28242,64,7,4,4,39,1,1,9.39,8.12,-1.0,0,aprovado
28243,146,19,4,0,39,1,0,2.28,7.42,8.9,1,aprovado
28244,54,15,3,2,31,0,1,9.6,1.48,7.04,1,aprovado
28245,104,16,6,0,28,1,0,8.44,6.05,-1.0,0,aprovado
28246,17,12,6,4,34,0,3,9.11,2.16,7.6,1,aprovado
28247,135,15,6,4,56,0,2,4.9,9.32,10.0,1,aprovado
28248,73,8,1,0,58,0,2,3.11,9.69,7.26,1,aprovado
28249,19,11,6,2,29,1,1,9.64,9.68,-1.0,0,aprovado
28250,39,5,2,1,39,0,1,8.17,3.66,6.2,1,aprovado
28251,106,21,3,0,33,1,0,9.0,8.6,-1.0,0,reprovado
28252,52,9,7,0,76,1,1,3.03,9.9,10.0,1,aprovado
28253,48,7,3,2,33,1,2,9.16,10.0,-1.0,0,aprovado
28254,73,16,1,0,35,1,3,5.74,10.0,-1.0,0,aprovado
28255,123,15,3,0,34,1,0,7.93,4.04,4.83,1,aprovado
28256,21,9,3,2,55,1,2,2.19,10.0,10.0,1,aprovado
28257,95,17,6,0,49,0,0,5.6,8.62,-1.0,0,aprovado
28258,85,8,7,3,13,1,1,8.45,7.74,-1.0,0,aprovado
28259,63,10,0,0,31,0,3,1.71,4.14,6.12,1,reprovado
28260,55,9,0,3,75,0,3,4.14,9.56,10.0,1,aprovado
28261,21,9,6,4,41,1,1,4.07,7.7,5.32,1,aprovado
28262,84,9,0,1,39,1,1,0.86,7.22,5.1,1,aprovado
28263,147,16,6,0,25,1,3,8.4,9.12,-1.0,0,aprovado
28264,111,15,0,4,44,0,0,3.91,5.9,10.0,1,aprovado
28265,61,13,7,1,28,1,2,1.06,4.48,7.69,1,aprovado
28266,110,21,2,3,45,1,1,2.86,8.2,6.22,1,reprovado
28267,16,10,2,0,5,1,0,7.77,6.3,-1.0,0,aprovado
28268,83,18,4,1,59,0,3,1.13,6.7,10.0,1,aprovado
28269,92,15,5,4,29,0,3,3.86,6.14,7.52,1,aprovado
28270,102,13,7,4,30,1,3,6.1,7.55,-1.0,0,aprovado
28271,50,5,7,2,59,1,0,0.29,10.0,7.68,1,aprovado
28272,33,4,5,0,41,1,2,7.96,4.94,7.74,1,aprovado
28273,138,19,0,1,55,1,3,0.37,8.32,9.9,1,aprovado
28274,27,6,4,1,35,1,2,9.59,9.1,-1.0,0,aprovado
28275,62,6,6,4,48,0,2,5.74,4.14,8.76,1,aprovado
28276,46,8,0,3,50,1,2,3.09,7.71,10.0,1,aprovado
28277,100,14,3,4,29,0,1,5.05,7.7,-1.0,0,aprovado
28278,98,16,6,3,22,1,0,0.32,3.81,6.72,1,reprovado
28279,20,10,2,1,25,0,0,5.74,5.22,-1.0,0,reprovado
28280,106,13,7,0,41,1,0,5.72,10.0,-1.0,0,aprovado
28281,48,10,2,4,54,0,2,5.09,9.59,-1.0,0,aprovado
28282,20,9,5,4,49,1,2,2.61,10.0,8.22,1,aprovado
28283,36,7,0,0,14,0,1,5.94,5.37,-1.0,0,reprovado
28284,98,16,3,1,59,0,1,1.48,5.24,9.04,1,aprovado
28285,108,14,7,1,20,1,1,6.8,5.16,-1.0,0,reprovado
28286,142,22,2,0,50,1,3,3.08,9.76,7.91,1,reprovado
28287,146,15,3,0,38,0,2,7.85,5.48,-1.0,0,aprovado
28288,101,11,4,1,25,0,1,0.57,3.04,6.8,1,reprovado
28289,31,13,4,3,35,1,2,4.38,6.12,5.38,1,reprovado
28290,92,16,6,1,29,0,0,3.42,5.84,4.86,1,reprovado
28291,21,2,7,3,42,0,0,8.16,8.06,-1.0,0,aprovado
28292,84,8,1,1,72,1,3,1.79,10.0,10.0,1,aprovado
28293,137,20,6,1,23,1,0,6.69,2.5,3.0,1,reprovado
28294,52,9,3,4,45,0,0,5.56,8.88,-1.0,0,aprovado
28295,53,7,1,2,39,1,1,6.35,10.0,-1.0,0,aprovado
28296,35,9,5,2,60,0,3,1.78,7.98,10.0,1,aprovado
28297,34,6,6,0,51,0,1,3.11,8.68,9.12,1,aprovado
28298,101,14,2,3,28,1,0,8.54,9.0,-1.0,0,aprovado
28299,24,5,5,0,55,1,3,3.64,6.52,8.5,1,aprovado
28300,91,10,0,4,26,1,0,9.0,7.86,-1.0,0,aprovado
28301,149,16,4,0,22,1,2,4.49,3.76,3.87,1,reprovado
28302,146,18,6,4,5,1,0,7.96,5.4,-1.0,0,aprovado
28303,135,19,4,3,60,1,1,1.87,10.0,10.0,1,aprovado
28304,120,13,4,4,45,0,3,7.55,4.53,5.82,1,aprovado
28305,149,15,2,0,33,0,1,7.8,8.16,-1.0,0,aprovado
28306,97,17,1,2,48,1,1,0.79,7.5,6.6,1,aprovado
28307,146,23,7,0,31,1,1,4.93,7.36,6.02,1,reprovado
28308,85,16,6,1,6,1,3,7.35,5.8,-1.0,0,aprovado
28309,139,17,1,2,50,1,2,4.36,6.58,10.0,1,aprovado
28310,78,17,4,3,34,1,3,8.26,8.07,-1.0,0,aprovado
28311,28,9,6,3,21,1,2,5.99,8.86,-1.0,0,aprovado
28312,112,16,3,0,12,1,3,6.97,7.4,-1.0,0,aprovado
28313,44,10,5,4,38,1,2,4.84,6.33,7.72,1,aprovado
28314,50,8,6,0,42,1,0,7.42,10.0,-1.0,0,aprovado
28315,97,20,1,4,19,1,0,7.9,7.3,-1.0,0,aprovado
28316,46,13,0,1,56,1,1,2.12,8.18,10.0,1,aprovado
28317,141,15,4,2,20,1,2,7.04,6.5,-1.0,0,aprovado
28318,128,20,0,1,22,1,1,8.79,8.9,-1.0,0,aprovado
28319,25,7,2,3,61,0,0,2.85,6.88,8.22,1,aprovado
28320,87,12,0,0,74,1,0,2.43,9.56,9.29,1,aprovado
28321,75,11,0,2,70,0,2,4.75,10.0,9.65,1,aprovado
28322,33,4,1,1,42,1,0,1.95,8.74,8.36,1,aprovado
28323,134,18,1,0,30,1,0,9.33,6.32,-1.0,0,aprovado
28324,132,21,4,4,39,0,2,0.59,4.0,8.46,1,reprovado
28325,49,8,4,3,36,1,1,8.26,10.0,-1.0,0,aprovado
28326,116,13,7,4,72,0,2,2.21,7.43,10.0,1,aprovado
28327,106,19,6,3,51,1,1,3.1,7.22,7.26,1,aprovado
28328,26,8,4,0,69,1,3,1.04,10.0,10.0,1,aprovado
28329,89,15,7,0,40,0,1,6.73,6.91,-1.0,0,aprovado
28330,130,13,6,1,38,0,2,0.35,4.85,7.47,1,aprovado
28331,88,16,5,2,66,0,0,4.64,9.4,9.02,1,aprovado
28332,65,7,5,1,40,1,0,5.32,7.58,-1.0,0,aprovado
28333,131,23,4,3,40,1,3,3.68,7.48,8.11,1,reprovado
28334,90,19,5,0,22,0,3,2.21,4.24,4.81,1,reprovado
28335,127,20,3,2,70,1,2,3.13,10.0,10.0,1,aprovado
28336,141,20,3,0,46,0,0,5.65,7.38,-1.0,0,aprovado
28337,38,10,5,2,42,1,0,3.01,7.88,5.88,1,aprovado
28338,90,16,5,0,38,1,3,7.33,4.87,5.06,1,aprovado
28339,23,2,3,2,78,0,2,2.05,10.0,10.0,1,aprovado
28340,67,14,2,2,36,1,2,5.76,8.63,-1.0,0,aprovado
28341,43,11,7,2,6,0,0,8.26,5.6,-1.0,0,aprovado
28342,67,11,6,4,20,0,3,7.11,6.69,-1.0,0,aprovado
28343,27,6,1,3,46,0,0,1.84,7.08,8.13,1,aprovado
28344,141,17,6,0,37,1,3,6.53,7.24,-1.0,0,aprovado
28345,97,20,0,3,5,1,2,5.68,5.04,-1.0,0,reprovado
28346,29,4,6,4,36,1,0,3.75,8.14,6.27,1,aprovado
28347,27,9,2,4,28,1,2,3.88,4.03,5.81,1,reprovado
28348,82,17,1,2,26,0,0,7.22,6.11,-1.0,0,aprovado
28349,58,13,7,1,39,0,1,8.63,3.02,5.98,1,aprovado
28350,113,20,2,0,27,1,3,7.12,7.54,-1.0,0,aprovado
28351,131,17,2,4,41,1,2,9.13,10.0,-1.0,0,aprovado
28352,106,19,1,3,35,1,3,3.76,4.78,7.6,1,aprovado
28353,62,15,5,4,30,1,2,6.94,4.1,8.64,1,aprovado
28354,141,20,5,3,42,1,3,4.63,5.58,8.7,1,aprovado
28355,98,14,5,3,40,0,3,9.25,8.37,-1.0,0,aprovado
28356,32,12,1,2,49,1,3,5.82,10.0,-1.0,0,aprovado
28357,127,19,7,0,55,1,2,1.04,7.98,9.32,1,aprovado
28358,137,22,7,3,59,1,3,0.7,9.76,10.0,1,reprovado
28359,137,22,6,0,26,0,0,4.64,4.59,3.6,1,reprovado
28360,86,12,6,4,24,1,2,8.17,7.12,-1.0,0,aprovado
28361,40,8,2,1,40,0,1,9.18,4.21,9.03,1,aprovado
28362,130,16,7,1,25,0,1,8.8,2.22,3.84,1,aprovado
28363,86,13,3,2,52,1,2,3.41,10.0,7.02,1,aprovado
28364,55,12,0,0,58,1,3,2.69,9.31,8.18,1,aprovado
28365,95,17,5,2,30,0,1,1.13,3.97,5.36,1,reprovado
28366,94,13,1,3,52,0,2,5.58,10.0,-1.0,0,aprovado
28367,15,10,6,3,32,0,0,5.02,7.2,-1.0,0,aprovado
28368,79,12,0,3,28,0,0,9.34,7.04,-1.0,0,aprovado
28369,145,22,5,0,39,0,0,8.14,9.0,-1.0,0,reprovado
28370,82,15,6,4,26,0,1,2.7,1.38,8.2,1,reprovado
28371,101,18,5,0,26,1,1,8.94,4.47,4.87,1,aprovado
28372,35,9,4,1,60,0,0,1.08,9.22,10.0,1,aprovado
28373,140,21,6,0,29,1,0,2.88,4.06,7.88,1,reprovado
28374,67,12,2,1,75,0,2,3.62,10.0,10.0,1,aprovado
28375,135,21,4,1,70,1,3,1.05,8.71,10.0,1,reprovado
28376,64,10,1,4,64,1,0,4.37,7.74,9.92,1,aprovado
28377,131,15,7,0,60,0,2,1.39,5.84,10.0,1,aprovado
28378,51,13,2,4,35,0,2,3.66,2.76,7.52,1,reprovado
